labels	text	cls
O O O O O B_object_type B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name O	How can I view the show Corpus: A Home Movie About Selena ?	False
O B_artist I_artist I_artist O B_playlist_owner B_playlist O	put dj green lantern on my Targeted playlist	False
O O B_restaurant_type O B_timeRange I_timeRange I_timeRange O B_city O B_party_size_description I_party_size_description I_party_size_description I_party_size_description O	Book a restaurant on san jacinto day in Anderson for me and my colleagues .	False
O O B_object_type O B_object_name I_object_name I_object_name I_object_name O	Find a book called The Magic Christmas Tree .	False
O B_movie_type O O O O B_spatial_relation B_object_location_type I_object_location_type	What movies are playing at the nearest movie house	False
O O B_object_name I_object_name I_object_name I_object_name O	Show me Tears On My Pillow .	False
O O B_restaurant_type O B_party_size_number O O B_city O	Book a restaurant for three people in Jenkins .	False
O B_track O B_artist I_artist O B_service O	Play Eternally by Marko Desantis on zvooq .	False
O O O B_movie_type O O O B_timeRange I_timeRange O O B_spatial_relation B_object_location_type I_object_location_type O	Tell me what movies are showing at seven am at the closest movie house .	False
O B_entity_name I_entity_name O B_playlist I_playlist	Play Disco Tango to Power Walk	False
O O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name B_object_type I_object_type O	When does Fire and Ice: The Winter War of Finland and Russia television show air?	False
O B_rating_value O O B_best_rating B_rating_unit O B_object_name I_object_name I_object_name B_object_part_of_series_type	give one out of 6 points to The Psychopathic God series	False
O O O B_object_type O B_movie_name O B_location_name I_location_name I_location_name O	Please find the schedule for Jappeloup at Bow Tie Cinemas .	False
O O O B_music_item O B_artist I_artist	Play me a track by Steve Souza	False
O O O O O B_object_type B_object_name I_object_name	I'd like to see the trailer Tony Parker	False
O O O B_condition_temperature O B_city I_city I_city	Will it be warmer in Saint Louis Park	False
O O O O O O O O O B_state I_state B_timeRange I_timeRange I_timeRange I_timeRange	What is the weather supposed to be like in New Jersey three months from now	False
O O B_music_item O B_playlist_owner B_playlist O	Add a track to my dinner playlist	False
O B_object_type I_object_type	find movie times	False
O B_artist I_artist O B_playlist_owner B_playlist I_playlist I_playlist O	add Caleigh Peters to my women of country list	False
O O B_music_item O B_playlist I_playlist I_playlist I_playlist	add a track in Nike Running Tempo Mix	False
O O O O B_party_size_number O B_timeRange I_timeRange O B_city	book a spot for six on October fifth in Mineola	False
O O O O B_condition_description O O O B_current_location I_current_location O	What will be the wind speed at the current place ?	False
O O O O B_spatial_relation B_restaurant_type O B_country O B_party_size_number O	Book reservations at a nearby restaurant in Montenegro for four people	False
O O B_movie_name I_movie_name O O B_location_name I_location_name I_location_name	when is Hefner: Unauthorized showing at Magic Johnson Theatres	False
O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name O O O B_object_location_type O B_timeRange I_timeRange	Is The Angel of Vengeance – The Female Hamlet playing at the cinema at 6 am	False
O O B_object_name I_object_name O O O O O O B_rating_value O O O O O B_best_rating	I think Memorial Day should have a rating value of 3 and a best rating of 6	False
O O O B_object_type I_object_type B_object_name I_object_name I_object_name	Go to the television show Nothing Without You	False
O B_music_item O B_playlist_owner B_playlist I_playlist I_playlist	Add album to my party with friends	False
O O O O B_object_type B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name O	Can I see the show Heroes of Might & Magic 4 ?	False
O O O B_party_size_number O O O O B_restaurant_name I_restaurant_name O B_city B_timeRange O	My group of seven wants to eat at Yogurt Mountain in Slick tonight .	False
O O B_object_select B_object_type B_rating_value B_rating_unit	Rate my current book one stars	False
O O O O B_object_select B_object_type B_rating_value O O B_best_rating B_rating_unit	I am giving this current novel 1 out of 6 stars	False
O O O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name B_object_type	Search for the Abel Sánchez: The History of a Passion novel	False
O B_object_name I_object_name B_rating_value O B_best_rating B_rating_unit	Rate Incomplete Nature three of 6 stars	False
O O O O B_object_type O B_object_name I_object_name I_object_name	I'm looking for the game called Summer of Fear	False
O B_track I_track O B_artist I_artist O B_service I_service O	Play Making Out by Alexander Rosenbaum off Google Music .	False
O O B_entity_name I_entity_name O B_playlist_owner B_playlist I_playlist I_playlist O	Please add faccetta nera to my this is handel playlist	False
O B_entity_name O O B_playlist O	Add Cream to the funk playlist.	False
O O O O B_spatial_relation O B_city B_timeRange I_timeRange I_timeRange I_timeRange	I want to eat close to Bowlegs seven years from now	False
O O O O O O B_timeRange I_timeRange I_timeRange I_timeRange O B_state I_state	What will the weather be like four seconds from now in South Dakota	False
O O O O O O B_condition_description O B_timeRange I_timeRange O B_city O B_state	Will there be a lot of cloud activity next summer in Nellieburg , Arkansas	False
O O B_object_type O B_object_name I_object_name I_object_name I_object_name I_object_name B_rating_value B_rating_unit	rate this book titled Sombrero Fallout: A Japanese Novel 0 points	False
O O O B_object_name I_object_name I_object_name I_object_name I_object_name B_object_type I_object_type	show creativity of The Oxford Companion to Beer TV show	False
O O B_object_type I_object_type	Please find movie schedules	False
O O O B_artist I_artist O B_playlist_owner O B_playlist I_playlist I_playlist	Add something by ritchie valens to my playlist virales de siempre	False
O O O O O B_city	Tell me the weather for Comertown	False
O O O B_object_select B_object_type B_rating_value O O B_best_rating B_rating_unit O	I give the following album two out of 6 stars .	False
O O O B_music_item O B_playlist_owner B_playlist I_playlist O	Add the current tune to my Evening Groove list	False
O O O B_object_name I_object_name I_object_name I_object_name I_object_name	show creativity of The House of the Dead	False
O O O O B_year O O B_artist I_artist	Can you play some fifties music by lavern baker	False
O O O O O B_artist I_artist B_music_item O B_service I_service O B_year	I want to hear a Gucci Mane song from Last Fm from 2002	False
O B_rating_value O O B_best_rating B_rating_unit O B_object_select B_object_type	give 0 out of 6 points to this essay	False
O B_rating_value O O B_best_rating B_rating_unit O B_object_select B_object_type	give 0 out of 6 points to current textbook	False
O O O O B_entity_name O B_playlist_owner B_playlist I_playlist O	I'd like to put duett onto my hot country playlist.	False
O B_album O B_artist I_artist	Play Brotherhood by Ock Joo-hyun	False
O O O B_object_select B_object_type B_rating_value O B_best_rating	I rate the current album four of 6	False
O O O B_music_item O B_artist I_artist O B_service	Play me a song by Linn Berggren from Spotify	False
O O O O O B_sort B_restaurant_type O O B_timeRange I_timeRange I_timeRange O	Reserve a table at a top-rated restaurant for dinner in twelve hours .	False
O O O O B_object_type I_object_type B_spatial_relation I_spatial_relation I_spatial_relation O O O B_movie_type	Can I get the movie schedules in the neighbourhood for the newest films	False
O O B_sort O B_artist I_artist O B_service I_service O	Play the greatest from Win Stracke on Groove Shark .	False
O B_object_name I_object_name I_object_name I_object_name B_object_type I_object_type	Show Acta Mathematicae Applicatae Sinica TV show	False
O O O O B_genre I_genre O B_service	I want to hear gothic rock on Lastfm	False
O O O O O B_city O B_condition_temperature O	what is the forecast for Wren for freezing weather	False
O O O B_object_select B_object_type B_rating_value O O B_best_rating B_rating_unit O	I give the previous album one out of 6 points .	False
O B_condition_temperature O O O O O O B_city I_city O B_state B_timeRange I_timeRange I_timeRange O	How cold is it going to be in San Marcial , AK in one second ?	False
O O O B_playlist I_playlist I_playlist O B_music_item	add songs in 90's hip hop of artist	False
O O O O O B_timeRange I_timeRange O O B_current_location I_current_location O	What's the weather forecast for next week at my current position ?	False
O O O B_object_type B_object_name I_object_name I_object_name I_object_name I_object_name	Show me the photograph A Woman from the Street	False
O O O O B_music_item O B_artist I_artist O O B_service O	Can I hear a movement by rookantha gunathilake on the Vimeo service?	False
O O B_genre I_genre O B_service I_service O	Play some contemporary christian on Groove Shark .	False
O O O B_movie_name I_movie_name I_movie_name I_movie_name O	What time is Cabin Fever: Spring Fever playing	False
O B_object_select B_object_type O B_rating_value	Rate this textbook a 5	False
O B_object_select B_object_type B_rating_value B_rating_unit O O B_best_rating	Rate this book 5 stars out of 6	False
O O B_condition_description B_timeRange I_timeRange I_timeRange O B_city B_state	Will it hail in 1 second on Riceboro Delaware	False
O O O O O O O B_party_size_number B_spatial_relation I_spatial_relation I_spatial_relation I_spatial_relation O B_poi I_poi I_poi	Book a reservation for a party of four within the same area of Districts of Sweden	False
O O O O B_spatial_relation O O B_current_location I_current_location B_timeRange I_timeRange I_timeRange O	How is the weather far from my current place in 42 weeks ?	False
O O O B_condition_description O B_city	will it be stormy in Charleston	False
O B_object_name I_object_name	find Google News	False
O O O B_condition_description O B_city B_state	Will it be stormy in Olmitz Connecticut	False
O O O B_condition_description O O O B_timeRange I_timeRange O O B_current_location I_current_location	What will the humidity be like on june eighteenth in my current location	False
O O B_music_item O O B_year	Play any song from the eighties	False
O B_album O B_artist I_artist O	Play Junun by Noam Kaniel .	False
O O O B_object_select B_object_part_of_series_type B_rating_value B_rating_unit O	I give the previous series four stars .	False
