labels	text	cls
O O B_transport_descriptor L_transport_descriptor O O O O U_transport_type O U_place_name	book a first class ticket in the next train to miami	False
O O O O O O U_transport_type O O O O B_time L_time	i need you to book a train ticket that leaves at two pm	False
O O U_transport_type O O U_place_name O U_date	book a train ticket to mumbai for tomorrow	False
U_transport_type O O	train ticket please	False
O O U_transport_type O O O U_date O B_place_name L_place_name	reserve a train ticket for me today to des moines	False
O O B_transport_descriptor L_transport_descriptor O U_transport_type O O B_place_name L_place_name O B_place_name L_place_name	book my first class ac train ticket from new york to san francisco	False
O O O O O U_transport_type O	could you please cancel my train ticket	False
O O U_transport_type O O B_place_name L_place_name O B_place_name L_place_name	book a train ticket from washington dc to savannah georgia	False
O U_transport_type O O B_place_name L_place_name	book train ticket to new york	False
O O O O O O O O U_place_name U_date	tell me about the cheapest flight fares to nj today	False
O O U_transport_type O O O O B_place_name I_place_name L_place_name O B_time L_time U_date	book a train ticket from here to charleston west virginia at eight am today	False
O O O O O O O O O	please go to amtrak dot com to purchase tickets	True
O O U_transport_type O	find me train tickets	False
O O O O O U_transport_type O U_date O O O B_place_name L_place_name	i need to book a train for tomorrow to go to new york	False
O O O O U_transport_type O O U_date U_timeofday O U_place_name	find me the earliest train ticket departing friday morning to miami	False
O O U_transport_type O O O O U_place_name O B_time I_time L_time U_date	book a train ticket to arrive in cambridge by eight thirty pm today	False
O O U_transport_type O O U_place_name O U_place_name	book a train ticket from orlando to chicago	False
O O O O U_transport_type O O U_place_name O O U_date U_timeofday	help me buy a train ticket to denver for next tuesday morning	False
O O B_place_name L_place_name	ticket for new york	False
O O U_transport_type O O B_date I_date I_date L_date O B_place_name L_place_name O B_place_name I_place_name L_place_name	buy a train ticket for one week from now from new york to las vegas nevada	False
O O U_transport_type O O	buy a train ticket to	False
O O O U_transport_type O O U_place_name	can you check train schedule to berkeley	False
O U_transport_type O	get train ticket	False
O O O O O O O O U_transport_type O O O O U_place_name O O U_place_name	i d like to get on the next train that will be departing indianapolis headed to chicago	False
O O O U_transport_type O	buy me a train ticket	False
O O O O O U_place_name U_date U_time O O O O O O O	i need to get to bristol Friday night can you book me a ticket please	False
O O O O U_transport_type O O O U_relation	can you book a train ticket for my father	False
O O O O U_transport_type O O B_place_name L_place_name	i want the cheapest train ticket to new york	False
O O O O U_transport_type O O	can i get a train ticket to	False
O O U_transport_name U_transport_type O O U_date	buy an acela train ticket on thursday	False
O O O O U_transport_type O O B_date L_date	can you reserve a train ticket for this day	False
O U_transport_type O O U_place_name O U_place_name O B_date I_date L_date	buy train tickets from delhi to mumbai for twenty third march	False
U_transport_type O O O O O U_place_name O U_place_name	train tickets for two people from delhi to mumbai	False
O O U_transport_type O O B_place_name I_place_name L_place_name B_time L_time	book a train ticket to charleston west virginia eight am	False
O O U_transport_type O O B_place_name L_place_name O B_place_name L_place_name	buy a train ticket from lakeland florida to new york	False
O O O O U_transport_type O O U_place_name O O	can you book a train ticket to berkeley for me	False
O O U_transport_type O O U_place_name O U_place_name O U_date U_timeofday	Hello book train ticket from mumbai to sangli for tomorrow morning	False
O O U_transport_type O O B_place_name L_place_name O U_place_name O B_transport_descriptor I_transport_descriptor L_transport_descriptor	book a train ticket from los angeles to chicago that goes via miami	False
O O O O O U_place_name O B_time L_time O U_date O U_transport_type	i need to go to dundee at five am on sunday by train	False
O O U_transport_type O O O	book a train tickets for me	False
O O O U_transport_type O O B_timeofday L_timeofday O U_place_name	book me a train ticket for this afternoon to chicago	False
O O O O O B_transport_name I_transport_name L_transport_name O U_place_name	book a ticket for the ethan allen express to vermont	False
O O O U_transport_type O O U_date O B_place_name I_place_name L_place_name	find me a train ticket next monday to new york city	False
O O O O O U_transport_type O U_date O U_place_name O B_place_name L_place_name	i want to buy a train ticket tomorrow for boston to new york	False
O O O O B_place_name L_place_name O U_place_name O B_transport_descriptor I_transport_descriptor I_transport_descriptor L_transport_descriptor	book a ride from new york to orlando covering ten places to see	False
O O O O U_place_name O U_transport_type	book a ticket to ny by train	False
O O O O O U_transport_type O O U_place_name	i need to book a train ticket to la	False
O O O U_transport_type O O O O U_transport_type O U_place_name	fetch me two train tickets for the earliest train to paris	False
O O O U_transport_type	transportation ticket booking train	False
O O O U_transport_type O O O U_time	please purchase a train ticket for this weekend	False
O O O O O O U_place_name O U_transport_type	reserve a ticket to go to destination by train	False
O O U_transport_type O O B_place_name L_place_name O B_place_name I_place_name I_place_name L_place_name	book a train ticket from baltimore maryland to new york new york	False
O O U_transport_type O O B_place_name I_place_name L_place_name	book a train ticket from mumbai to goa	False
O O O U_transport_type O O B_place_name L_place_name O U_place_name	i want a train ticket from los angeles to phoenix	False
O O O O O O O O O U_transport_type O U_date	google can you book me a ticket on the train for tomorrow	False
O O O U_transport_type O O U_place_name	search for a train ticket to newcastle	False
O U_transport_type O O U_place_name	book train ticket to ny	False
O O O B_time L_time U_transport_type O U_place_name	please book the five pm train to rockville	False
O O O O O U_place_name	get me a ticket to boston	False
O O O O U_transport_type O O O U_relation	can you book a train ticket for my mother	False
O O O U_transport_type O O B_place_name I_place_name L_place_name	get me a train ticket from mumbai to goa	False
O O O U_transport_type O O B_place_name L_place_name	please order one train ticket to los angeles	False
O O O O O U_place_name O O U_transport_type O	i need to go to lyon book a train ticket	False
O O O	order travel ticket	True
O O O B_device_type L_device_type O O U_house_place O O O O O	hey turn on disco lights in my apartment and let the party begin	False
O O O O	overhead lights on please	True
O O O	switch on light	True
O O O O O	please turn the lights on	True
O O O O O O O	turn on the lights that are outdoors	True
O O O O O	i ca n't see anything	True
O O O	it is dark	True
O O	clap on	True
